siteID,namedLocation,collectDate,eventID,sampleID,samplerType,towsTrapsVolume,sampleNumber,towsTrapsNumber,zooDepth1,zooDepth2,zooDepth3,taxonID,nauplii,zooMinimumLength,zooMeanLength,zooMaximumLength,zooWidth,adjCountPerBottle,aquaticSiteType,countPerL
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,EUCSP7,N,0.1,0.11,0.12,0.09,2,lake,0.05555555555555555
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CYCSP4,N,1.2,1.2,1.2,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,KERHIE,N,0.12,0.12,0.12,0.08,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CALSP1,N,1,1.1,1.2,NA,19,lake,0.5277777777777778
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,LEPPRI,N,1.2,1.2,1.2,NA,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,TESSP2,N,0.05,0.05,0.05,0.04,265,lake,7.361111111111111
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,HETSEP,N,2.8,2.9,3,NA,2,lake,0.05555555555555555
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CYCSP,N,0.6,0.8,1,NA,12,lake,0.3333333333333333
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,COPSP,Y,0.2,0.2,0.2,NA,112,lake,3.111111111111111
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,KERCOC,N,0.1,0.1,0.1,0.05,4,lake,0.1111111111111111
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,KELLON,N,0.13,0.13,0.13,0.05,110,lake,3.0555555555555554
TOOK,TOOK.AOS.littoral2,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,POLSP20,N,0.1,0.1,0.1,0.08,7,lake,0.19444444444444445
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,COPSP,Y,0.2,0.2,0.2,NA,102,lake,2.8333333333333335
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,LEPPRI,N,1.2,1.2,1.2,NA,13,lake,0.3611111111111111
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,OSTSP,NA,0.23,0.23,0.23,0.15,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,CALSP1,N,1.2,1.2,1.2,NA,8,lake,0.2222222222222222
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,HETSEP,N,3,3,3,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,CYCSP,N,0.6,0.7,0.8,NA,12,lake,0.3333333333333333
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,CYCSP4,N,1,1,1,NA,4,lake,0.1111111111111111
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,KERCOC,N,0.1,0.1,0.1,0.05,11,lake,0.3055555555555556
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,KELLON,N,0.13,0.13,0.13,0.05,30,lake,0.8333333333333334
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,EUBLON,NA,0.6,0.6,0.6,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral2,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2,1.3,TESSP2,N,0.05,0.05,0.05,0.04,6,lake,0.16666666666666666
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,EUBLON,NA,0.4,0.5,0.6,NA,160,lake,0.11535688536409516
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,COPSP,Y,0.2,0.2,0.2,NA,9880,lake,7.123287671232877
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,CYCSP,N,0.8,0.9,1,NA,4080,lake,2.9416005767844267
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,CYCSP4,N,1,1,1,NA,280,lake,0.20187454938716654
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,KELLON,N,0.13,0.13,0.13,0.05,2400,lake,1.7303532804614274
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,KERCOC,N,0.1,0.1,0.1,0.05,480,lake,0.3460706560922855
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,CALSP1,N,1,1.1,1.2,NA,2720,lake,1.9610670511896178
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,HETSEP,N,3,3,3,NA,40,lake,0.02883922134102379
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,LEPPRI,N,1.2,1.2,1.2,NA,560,lake,0.40374909877433307
TOOK,TOOK.AOS.buoy.c0,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.TOWNET.1,tow net,1387,1,1,19,NA,NA,DAPLON1,NA,2.5,2.5,2.5,NA,40,lake,0.02883922134102379
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,KELLON,N,0.13,0.13,0.13,0.05,16,lake,0.4444444444444444
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,CYCSP4,N,1,1,1,NA,2,lake,0.05555555555555555
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,HETSEP,N,3,3,3,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,CYCSP,N,0.4,0.6,0.8,NA,7,lake,0.19444444444444445
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,COPSP,Y,0.1,0.15,0.2,NA,21,lake,0.5833333333333334
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,KERCOC,N,0.1,0.1,0.1,0.05,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,LEPPRI,N,1.2,1.2,1.2,NA,8,lake,0.2222222222222222
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,ROTSP,N,0.15,0.225,0.3,0.085,3,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral3,2022-09-12T18:13:00Z,TOOK.20220912,TOOK.20220912.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.6,CALSP1,N,1.2,1.2,1.2,NA,9,lake,0.25
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,TRISP31,N,0.15,0.15,0.15,0.1,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,CYCSP4,N,1.2,1.2,1.2,NA,2,lake,0.05555555555555555
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,KERHIE,N,0.12,0.12,0.12,0.07,4,lake,0.1111111111111111
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,POLSP20,N,0.1,0.1,0.1,0.08,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,OSTSP,NA,0.2,0.55,1,NA,5,lake,0.1388888888888889
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,COPSP,Y,0.15,0.217,0.3,NA,76,lake,2.111111111111111
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,KERCOC,N,0.1,0.1,0.1,0.05,3,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,CYCSP1,N,0.4,0.733,1.2,NA,4,lake,0.1111111111111111
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,NITSP1,NA,0.5,0.667,0.8,NA,12,lake,0.3333333333333333
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,CHYSPH,N,0.3,0.3,0.3,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.4,4.8,KELLON,N,0.15,0.15,0.15,0.06,21,lake,0.5833333333333334
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,CONSP8,N,0.3,0.35,0.4,0.165,380,lake,0.273972602739726
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,DAPSP1,N,1.8,1.8,1.8,NA,20,lake,0.014419610670511895
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,CYCSP1,N,0.4,0.5,0.6,NA,2520,lake,1.8168709444844988
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,COPSP,Y,0.15,0.225,0.3,NA,3920,lake,2.8262436914203315
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,CYCCOL,N,1.2,1.2,1.2,NA,720,lake,0.5191059841384282
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,KERCOC,N,0.1,0.1,0.1,0.05,400,lake,0.2883922134102379
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,POLSP20,N,0.1,0.1,0.1,0.08,100,lake,0.07209805335255948
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,KERHIE,N,0.12,0.12,0.12,0.06,160,lake,0.11535688536409516
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,CALSP1,N,0.5,0.55,0.6,NA,60,lake,0.043258832011535686
TOOK,TOOK.AOS.buoy.c1,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.TOWNET.1,tow net,1387,1,1,19,NA,NA,KELLON,N,0.15,0.15,0.15,0.05,1440,lake,1.0382119682768565
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,KERCOC,N,0.1,0.1,0.1,0.05,8,lake,0.2222222222222222
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,HETSEP,N,0.6,0.967,1.3,NA,12,lake,0.3333333333333333
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CALSP1,N,0.6,0.65,0.7,NA,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CONUNI,N,0.13,0.16,0.2,0.117,8,lake,0.2222222222222222
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CYCCOL,N,1.2,1.2,1.2,NA,6,lake,0.16666666666666666
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,KELLON,N,0.15,0.15,0.15,0.05,218,lake,6.055555555555555
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CYCSP1,N,0.4,0.633,1,NA,12,lake,0.3333333333333333
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,COPSP,Y,0.15,0.217,0.3,NA,382,lake,10.61111111111111
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,CHYSPH,N,0.4,0.4,0.4,NA,2,lake,0.05555555555555555
TOOK,TOOK.AOS.littoral2,2023-07-01T19:52:00Z,TOOK.20230701,TOOK.20230701.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.5,2.5,POLSP20,N,0.08,0.09,0.1,0.07,32,lake,0.8888888888888888
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,CONUNI,N,0.2,0.225,0.25,0.065,95,lake,2.638888888888889
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,EUBLON,NA,0.8,0.8,0.8,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,CYCCOL,N,0.9,1.033,1.2,NA,3,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,KELLON,N,0.15,0.15,0.15,0.06,18,lake,0.5
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,KERCOC,N,0.1,0.1,0.1,0.05,4,lake,0.1111111111111111
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,LEPSP31,N,0.7,0.95,1.2,NA,19,lake,0.5277777777777778
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,POLSP20,N,0.1,0.1,0.1,0.08,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral3,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.1,3.7,COPSP,Y,0.1,0.15,0.2,NA,25,lake,0.6944444444444444
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,KERHIE,N,0.1,0.1,0.1,0.08,100,lake,0.067150147730325
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,KELLON,N,0.15,0.15,0.15,0.06,3450,lake,2.3166800966962127
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,CONUNI,N,0.15,0.15,0.15,0.05,50,lake,0.0335750738651625
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,COPSP,Y,0.1,0.125,0.15,NA,10450,lake,7.017190437818963
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,LEPSP31,N,0.7,0.967,1.2,NA,5100,lake,3.4246575342465753
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,HETSEP,N,3,3,3,NA,150,lake,0.10072522159548751
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,POLSP20,N,0.1,0.1,0.1,0.08,450,lake,0.3021756647864625
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,CYCCOL,N,1,1.1,1.2,NA,450,lake,0.3021756647864625
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,CYCSP1,N,0.5,0.65,0.8,NA,2900,lake,1.9473542841794251
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,KERCOC,N,0.1,0.1,0.1,0.05,900,lake,0.604351329572925
TOOK,TOOK.AOS.buoy.c1,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.TOWNET.1,tow net,1489.2,1,2,6.8,13.6,NA,LEPPRI,N,1.2,1.2,1.2,NA,450,lake,0.3021756647864625
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,COPSP,Y,0.15,0.15,0.15,NA,2,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,CONUNI,N,0.25,0.25,0.25,0.08,53,lake,2.2083333333333335
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,KELLON,N,0.12,0.13,0.14,0.06,16,lake,0.6666666666666666
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,EUBLON,NA,1,1,1,NA,1,lake,0.041666666666666664
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,LEPPRI,N,1.2,1.2,1.2,NA,2,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,LEPSP31,N,1,1.1,1.2,NA,242,lake,10.083333333333334
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,HETSEP,N,2.5,2.85,3.2,NA,2,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,KERCOC,N,0.1,0.1,0.1,0.05,1,lake,0.041666666666666664
TOOK,TOOK.AOS.littoral2,2023-07-29T00:50:00Z,TOOK.20230728,TOOK.20230728.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,2.5,NA,POLSP20,N,0.1,0.1,0.1,0.08,1,lake,0.041666666666666664
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,LEPSP31,N,1.2,1.2,1.2,NA,6,lake,0.25
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,CYCCOL,N,1,1.1,1.2,NA,17,lake,0.7083333333333334
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,HETSEP,N,2.5,2.5,2.5,NA,1,lake,0.041666666666666664
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,KELLON,N,0.15,0.15,0.15,0.06,35,lake,1.4583333333333333
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,CYCSP1,N,0.6,0.65,0.7,NA,5,lake,0.20833333333333334
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,LEPPRI,N,1.2,1.2,1.2,NA,4,lake,0.16666666666666666
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,POLSP20,N,0.1,0.1,0.1,0.08,16,lake,0.6666666666666666
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,KERCOC,N,0.1,0.1,0.1,0.05,95,lake,3.9583333333333335
TOOK,TOOK.AOS.littoral2,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.SCHINDLER.2,Schindler-Patalas,24,2,2,0.5,0.6,NA,COPSP,Y,0.15,0.175,0.2,NA,48,lake,2
TOOK,TOOK.AOS.buoy.c0,2023-09-08T18:59:00Z,TOOK.20230908,TOOK.20230908.TOWNET.1,tow net,1387,1,1,19,NA,NA,KERCOC,N,0.1,0.1,0.1,0.05,2500,lake,1.802451333813987
